jds,mags,magerrs,0,Residual X,Residual Y
2458600.92156829,12.994979844450903,0.3179497613231175,,934.9911397819204,743.8028396870322
2458600.974305555,12.891047304302324,0.2766841332991527,,934.9911397819204,743.8028396870322
2458601.88797454,12.999568017097703,0.3210787694142981,,934.9911397819204,743.8028396870322
2458605.95099537,12.812493236330432,0.21103643772190356,,934.9911397819204,743.8028396870322
2458606.78740741,12.959225655198484,0.3025917599686541,,934.9911397819204,743.8028396870322
2458606.90759259,12.833886529307058,0.29543095573675765,,934.9911397819204,743.8028396870322
2458637.95815972,12.492230916307872,0.18706111379733384,,934.9911397819204,743.8028396870322
2458646.91980324,12.439743920459772,0.21925533735954736,,934.9911397819204,743.8028396870322
2458650.97710648,12.36397580131836,0.179330730209064,,934.9911397819204,743.8028396870322
2458655.96758102,12.668994976890202,0.28904568099296335,,934.9911397819204,743.8028396870322
2458660.94785301,12.572877234221307,0.22328530852008405,,934.9911397819204,743.8028396870322
2458665.953506945,12.351207050183252,0.16774022511901787,,934.9911397819204,743.8028396870322
2458668.93609954,12.29445930926065,0.19186132159404778,,934.9911397819204,743.8028396870322
2458671.918125,12.366474414654633,0.2250601279438092,,934.9911397819204,743.8028396870322
2458674.916984955,12.170344197579174,0.15162400070033002,,934.9911397819204,743.8028396870322
2458676.929074075,12.219347503307688,0.17228498079950777,,934.9911397819204,743.8028396870322
2458678.918078705,12.107047906579439,0.12096903722446178,,934.9911397819204,743.8028396870322
2458680.92292824,12.106427138904573,0.13921868989427197,,934.9911397819204,743.8028396870322
2458681.91515046,11.996853794704903,0.12954220043560605,,934.9911397819204,743.8028396870322
2458683.887939815,12.108466007033309,0.15398960444614737,,934.9911397819204,743.8028396870322
2458685.899108795,12.026152859573548,0.13135082865760192,,934.9911397819204,743.8028396870322
2458688.88241898,12.05048227304027,0.14832208439378994,,934.9911397819204,743.8028396870322
2458692.86561921,11.938826815151328,0.10302670887769119,,934.9911397819204,743.8028396870322
2458694.89818866,11.911305169666257,0.10445953909608506,,934.9911397819204,743.8028396870322
2458696.88590278,11.829263469563559,0.08518217954973524,,934.9911397819204,743.8028396870322
2458700.869855325,11.81518475378696,0.11210290666740669,,934.9911397819204,743.8028396870322
2458702.86150463,11.773338816665092,0.11550565714388521,,934.9911397819204,743.8028396870322
2458704.859189815,11.776071198725171,0.10467694370664539,,934.9911397819204,743.8028396870322
2458706.82892361,11.64675230382197,0.09215208684954546,,934.9911397819204,743.8028396870322
2458708.81976852,11.601463620201756,0.08688436056102986,,0.0,0.0
2458710.82047454,11.589146021331787,0.07964901037144848,,934.9911397819204,743.8028396870322
2458716.815949075,11.50838250167443,0.08335540815379167,,934.9911397819204,743.8028396870322
2458718.81277778,11.466508764673078,0.07894381322468398,,934.9911397819204,743.8028396870322
2458722.785300925,11.392601720356824,0.07606630597806126,,934.9911397819204,743.8028396870322
2458724.796788195,11.339601474529989,0.07369813884323,,934.9911397819204,743.8028396870322
2458726.786828705,11.284606571068247,0.05242985677043621,,934.9911397819204,743.8028396870322
2458733.74828125,11.219843782200435,0.06884387052482303,,934.9911397819204,743.8028396870322
2458735.76321759,11.235555265871946,0.062475072552744725,,934.9911397819204,743.8028396870322
2458737.74390046,11.21173587421219,0.06724576630516631,,934.9911397819204,743.8028396870322
2458739.743136575,11.152267142326892,0.0641426149480624,,934.9911397819204,743.8028396870322
2458741.78423611,11.135082085653853,0.053505241331159296,,934.9911397819204,743.8028396870322
2458744.73986111,11.108190355378133,0.05371695437955326,,934.9911397819204,743.8028396870322
2458749.7548669,11.005336870802296,0.04850028356047453,,934.9911397819204,743.8028396870322
