JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2457430.9135,14.87,0.05,,R,OCN,,152,156,X15973U,iT31,0,1.65,Z,14.790,15.066,,Gaia16aau,AAVSO,STD,,,,
2457430.9154,14.50,0.06,,I,OCN,,140,145,X15973U,iT31,0,,Z,13.155,13.573,,Gaia16aau,AAVSO,STD,,,,
2458141.98403,15.0,,,Vis.,HSP,U,145,152,X15973IB,,,,Z,,,,GAIA16AAU,RASNZ-VSS,STD,,,,
2458196.88264,14.8,,,Vis.,HSP,,145,149,X15973IB,,,,Z,,,,GAIA16AAU,RASNZ-VSS,STD,,,,
2458460.04514,14.7,,,Vis.,HSP,,145,149,X15973IB,,,,Z,,,,GAIA16AAU,RASNZ-VSS,STD,,,,
2458512.94236,14.7,,,Vis.,HSP,,145,149,X15973IB,,,,Z,,,,GAIA16AAU,RASNZ-VSS,STD,,,,
2458814.00833,14.8,,,Vis.,HSP,,145,149,X15973IB,,,,Z,,,,GAIA16AAU,RASNZ-VSS,STD,,,,
2459100.23194,14.8,,,Vis.,HSP,B,145,149,X25506ALS,,,,Z,,,,Gaia16aau,RASNZ-VSS,STD,,,,
2459200.95764,14.7,,,Vis.,HSP,,145,149,X25506ALS,,,,Z,,,,Gaia16aau,RASNZ-VSS,STD,,,,
2460264.01806,14.3,,,Vis.,HSP,,140,145,X25506ALS,,,,Z,,,,Gaia16aau,RASNZ-VSS,STD,,,,
