JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2416653.832,13.0,0.2,,B,OSW,,NA,,,SEE 2012JAAVSO-V40-P929; EYE ESTIMATE FROM PLATE TRANSFORMED TO B MAG,1,,Z,,,,ES AQL,AAVSO,STD,,,,
2424830.516,<15.5,0.2,,B,OSW,,NA,,,SEE 2012JAAVSO-V40-P929; EYE ESTIMATE FROM PLATE TRANSFORMED TO B MAG,1,,Z,,,,ES AQL,AAVSO,STD,,,,
2451431.38,12.8,,,Vis.,MPR,K,,,,,,,V,,,,ES AQL,,STD,,,,
2451670.62,12.3,,,Vis.,MPR,K,,,,,,,V,,,,ES AQL,,STD,,,,
2451704.59,12.2,,,Vis.,MPR,K,,,,,,,V,,,,ES AQL,,STD,,,,
2451747.59,12.1,,,Vis.,MPR,,,,,,,,V,,,,ES AQL,,STD,,,,
2451752.0375,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451753.9799,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451755.9507,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451758.9632,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451760.9542,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451763.9556,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451764.3,11.7,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451765.456,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451765.9847,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451766.9896,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451774.397,11.6,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451777.9778,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451779.366,11.8,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451780.367,11.6,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451780.393,11.8,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451782.359,11.8,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451782.9396,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451783.369,11.9,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451784.367,11.9,,,Vis.,MUY,K,,,,,,,V,,,,ES AQL,,STD,,,,
2451785.36,12.3,,,Vis.,MPR,K,,,,,,,V,,,,ES AQL,,STD,,,,
2451785.480,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451785.9507,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451786.336,11.9,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451787.38,11.8,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451787.9382,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451792.341,11.9,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451793.356,11.9,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451795.943,11.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451797.9639,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451799.9326,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451803.8923,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451804.302,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451804.8799,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451805.8819,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451807.3,11.8,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451808.9604,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451809.352,11.8,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451811.35,11.8,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451812.305,12.0,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451812.308,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451812.322,11.8,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451813.276,11.9,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2451817.9389,11.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451819.326,11.9,,,Vis.,RMQ,,,,,CT 01.826,,,V,,,,ES AQL,,STD,,,,
2451819.9361,11.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451820.320,12.1,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451820.327,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451820.33,11.8,,,Vis.,RMQ,,,,,CT 02.830,,,V,,,,ES AQL,,STD,,,,
2451820.9222,11.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451822.9271,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451824.8931,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451825.298,11.9,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451827.9139,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451835.252,11.6,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451839.249,11.7,,,Vis.,RMQ,,,,,CT 21.749,,,V,,,,ES AQL,,STD,,,,
2451840.272,11.7,,,Vis.,RMQ,,,,,CT 22.772,,,V,,,,ES AQL,,STD,,,,
2451842.9569,11.8,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451846.9347,12.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2451849.265,11.9,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451850.335,11.9,,,Vis.,RMQ,,,,,OV 01.835,,,V,,,,ES AQL,,STD,,,,
2451851.233,11.9,,,Vis.,RMQ,,,,,OV 02.733,,,V,,,,ES AQL,,STD,,,,
2451852.21,11.9,,,Vis.,RMQ,,,,,OV 03.710,,,V,,,,ES AQL,,STD,,,,
2451854.218,11.9,,,Vis.,RMQ,,,,,OV 05.718,,,V,,,,ES AQL,,STD,,,,
2451871.254,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451879.249,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451893.210,11.7,,,Vis.,BMU,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2451991.2777,<14.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452007.8958,<13.4,,,Vis.,SXN,,134,,GSC,,,,V,,,,ES AQL,,STD,,,,
2452021.603,15.2,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452028.7896,<14.1,,,Vis.,SXN,,134,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452048.7778,<14.1,,,Vis.,SXN,,134,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452049.7563,<14.1,,,Vis.,SXN,,134,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452061.8188,15.4,,,V,OCN,,152,155,HENDEN/S,,,,V,,,,ES AQL,,STD,,,,
2452076.0403,<13.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452077.8181,<14.1,,,Vis.,SXN,,134,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452078.8007,14.47,,,V,OCN,,*,,HENDEN+S,,,,V,,,,ES AQL,,STD,,,,
2452084.8056,<14.1,,,Vis.,SXN,,134,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452085.7639,14.4,,,Vis.,SXN,,134,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452086.5049,<13.3,,,Vis.,MUY,,13.3,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452087.7604,14.0,,,V,OCN,,141,,HENDEN/S,,,,V,,,,ES AQL,,STD,,,,
2452087.7653,12.56,,,R,OCN,,129=1247R,,HENDEN/S,,,,V,,,,ES AQL,,STD,,,,
2452089.7201,14.0,,,Vis.,SXN,Y,136,141,HENDEN,BRIGHTER,,,V,,,,ES AQL,,STD,,,,
2452090.7604,14.1,,,Vis.,SXN,,136,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452092.7743,14.0,,,Vis.,SXN,,136,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452102.7743,13.7,,,Vis.,SXN,,136,141,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452103.7472,13.4,,,Vis.,SXN,,129,136,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452104.493,13.4,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452104.7750,13.4,,,Vis.,SXN,,129,136,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452105.7826,13.3,,,Vis.,SXN,,129,136,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452106.4799,13.3,,,Vis.,MUY,,12.7-13.3,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452110.7819,13.00,,,V,OCN,K,1291,,HENDEN/S,,,,V,,,,ES AQL,,STD,,,,
2452110.7854,11.94,,,R,OCN,K,1291V=1247R,,HENDEN/S,,,,V,,,,ES AQL,,STD,,,,
2452111.0451,13.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452111.396,13.4,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452112.7417,13.2,,,Vis.,SXN,,129,136,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452113.9944,13.1,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452117.428,13.4,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452117.7215,13.0,,,Vis.,SXN,,129,136,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452118.7917,12.78,,,V,OCN,K,1291V,,HENDEN/S,,,,V,,,,ES AQL,,STD,,,,
2452118.7944,11.72,,,R,OCN,K,1291V=1247R,,HENDEN/S,,,,V,,,,ES AQL,,STD,,,,
2452119.5069,13.4,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2452120.4361,13.4,,,Vis.,MUY,,12.7-13.3,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452123.436,12.9,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452123.4799,13.3,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2452125.6708,13.1,,,Vis.,SXN,K,129,136,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452126.399,13.0,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452126.9576,12.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452128.6826,12.4,,,Vis.,SXN,K,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452129.0236,12.4,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452129.9778,12.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452130.4410,12.4,,,Vis.,MUY,,12.1-12.7,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452130.7188,12.3,,,Vis.,SXN,K,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452130.9854,12.9,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452132.400,12.7,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452132.7278,12.49,,,V,OCN,K,2=1208V,,OCN CHAR,,,,V,,,,ES AQL,,STD,,,,
2452132.7313,11.45,,,R,OCN,K,2=1150Rc,,OCN CHAR,,,,V,,,,ES AQL,,STD,,,,
2452132.7354,12.3,,,Vis.,SXN,K,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452133.4257,12.5,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2452133.4306,12.3,,,Vis.,MUY,,12.1-12.7,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452133.9652,12.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452135.7382,12.43,,,V,OCN,K,2= 1208V,,OCN CHAR,,,,V,,,,ES AQL,,STD,,,,
2452135.7424,12.4,,,Vis.,SXN,K,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452136.4104,12.3,,,Vis.,MUY,,12.1-12.7,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452136.4403,12.3,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2452137.4368,12.1,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2452138.4257,12.2,,,Vis.,MUY,,12.1-12.7,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452138.451,12.7,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452139.9556,12.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452140.9139,12.5,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452142.4035,12.2,,,Vis.,MUY,,12.1-12.7,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452142.7257,12.3,,,Vis.,SXN,K,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452144.4326,12.3,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2452144.6889,12.32,,,V,OCN,K,C2=1208,,OCN CHAR,,,,V,,,,ES AQL,,STD,,,,
2452144.6917,11.38,,,R,OCN,K,C2=1150Rc,,OCN CHAR,,,,V,,,,ES AQL,,STD,,,,
2452144.934,12.6,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452145.6826,12.3,,,Vis.,SXN,K,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452146.390,12.9,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452147.4042,12.5,,,Vis.,RMQ,,,,,,,,V,,,,ES AQL,,STD,,,,
2452148.6215,12.3,,,Vis.,SXN,K,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452149.4208,12.3,,,Vis.,MUY,,12.1-12.7,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452154.5257,12.4,,,Vis.,SXN,,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452157.354,12.5,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452157.5132,12.3,,,Vis.,SXN,,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452160.9181,12.2,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452161.3361,12.3,,,Vis.,MUY,,12.2-12.5,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452161.351,12.4,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452163.4854,12.2,,,Vis.,SXN,,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452166.322,12.3,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452168.4188,12.2,,,Vis.,SXN,,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452171.4285,12.1,,,Vis.,RMQ,,122,,,,,,V,,,,ES AQL,,STD,,,,
2452172.3917,12.2,,,Vis.,RMQ,,122,,,,,,V,,,,ES AQL,,STD,,,,
2452182.4507,12.2,,,Vis.,SXN,,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452185.5972,12.2,,,Vis.,SXN,,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452189.9208,12.0,,,Vis.,WPX,,NA,,NA,,,,Z,,,,ES AQL,VSS,STD,,,,
2452191.2986,12.3,,,Vis.,MUY,,12.1-12.5,,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452202.4174,12.1,,,Vis.,SXN,,129,127,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452211.5368,12.0,,,Vis.,SXN,,129,108,HENDEN,,,,V,,,,ES AQL,,STD,,,,
2452215.237,12.1,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452223.229,12.2,,,Vis.,CMG,,,,,,,,V,,,,ES AQL,KNVWS,STD,,,,
2452224.2285,12.2,,,Vis.,RMQ,,123,,,,,,V,,,,ES AQL,,STD,,,,
2452226.3056,12.0,,,Vis.,SXN,,129,108,HENDEN,,,,V,,,,ES AQL,,STD,,,,
